season,date,home_team,away_team,home_goals,away_goals,result,source_file,home_team_official,away_team_official,expected_result,result_is_valid
2015-16,2016-02-27,Real Madrid,Ath Madrid,0,1,A,2015-16_SP1.csv,Real Madrid CF,Club Atlético de Madrid,A,True
2015-16,2016-02-27,Sociedad,Malaga,1,1,D,2015-16_SP1.csv,Real Sociedad,Málaga CF,D,True
2015-16,2016-02-27,Sp Gijon,Espanol,2,4,A,2015-16_SP1.csv,Sporting Gijón,RCD Espanyol,A,True
2015-16,2016-02-28,Barcelona,Sevilla,2,1,H,2015-16_SP1.csv,FC Barcelona,Sevilla FC,H,True
2015-16,2016-02-28,La Coruna,Granada,0,1,A,2015-16_SP1.csv,Deportivo La Coruña,Granada CF,A,True
2015-16,2016-02-28,Valencia,Ath Bilbao,0,3,A,2015-16_SP1.csv,Valencia CF,Athletic Bilbao,A,True
2015-16,2016-02-28,Villarreal,Levante,3,0,H,2015-16_SP1.csv,Villarreal CF,Levante UD,H,True
2015-16,2016-03-01,Ath Madrid,Sociedad,3,0,H,2015-16_SP1.csv,Club Atlético de Madrid,Real Sociedad,H,True
2015-16,2016-03-01,Las Palmas,Getafe,4,0,H,2015-16_SP1.csv,UD Las Palmas,Getafe CF,H,True
2015-16,2016-03-02,Ath Bilbao,La Coruna,4,1,H,2015-16_SP1.csv,Athletic Bilbao,Deportivo La Coruña,H,True
2015-16,2016-03-02,Celta,Villarreal,0,0,D,2015-16_SP1.csv,RC Celta de Vigo,Villarreal CF,D,True
2015-16,2016-03-02,Levante,Real Madrid,1,3,A,2015-16_SP1.csv,Levante UD,Real Madrid CF,A,True
2015-16,2016-03-02,Malaga,Valencia,1,2,A,2015-16_SP1.csv,Málaga CF,Valencia CF,A,True
2015-16,2016-03-02,Sevilla,Eibar,1,0,H,2015-16_SP1.csv,Sevilla FC,SD Eibar,H,True
2015-16,2016-03-03,Espanol,Betis,0,3,A,2015-16_SP1.csv,RCD Espanyol,Real Betis Balompié,A,True
2015-16,2016-03-03,Granada,Sp Gijon,2,0,H,2015-16_SP1.csv,Granada CF,Sporting Gijón,H,True
2015-16,2016-03-03,Vallecano,Barcelona,1,5,A,2015-16_SP1.csv,Rayo Vallecano,FC Barcelona,A,True
2015-16,2016-03-05,Getafe,Sevilla,1,1,D,2015-16_SP1.csv,Getafe CF,Sevilla FC,D,True
2015-16,2016-03-05,La Coruna,Malaga,3,3,D,2015-16_SP1.csv,Deportivo La Coruña,Málaga CF,D,True
2015-16,2016-03-05,Real Madrid,Celta,7,1,H,2015-16_SP1.csv,Real Madrid CF,RC Celta de Vigo,H,True
2015-16,2016-03-05,Villarreal,Las Palmas,0,1,A,2015-16_SP1.csv,Villarreal CF,UD Las Palmas,A,True
2015-16,2016-03-06,Betis,Granada,2,0,H,2015-16_SP1.csv,Real Betis Balompié,Granada CF,H,True
2015-16,2016-03-06,Eibar,Barcelona,0,4,A,2015-16_SP1.csv,SD Eibar,FC Barcelona,A,True
2015-16,2016-03-06,Sociedad,Levante,1,1,D,2015-16_SP1.csv,Real Sociedad,Levante UD,D,True
2015-16,2016-03-06,Sp Gijon,Ath Bilbao,0,2,A,2015-16_SP1.csv,Sporting Gijón,Athletic Bilbao,A,True
2015-16,2016-03-06,Valencia,Ath Madrid,1,3,A,2015-16_SP1.csv,Valencia CF,Club Atlético de Madrid,A,True
2015-16,2016-03-07,Espanol,Vallecano,2,1,H,2015-16_SP1.csv,RCD Espanyol,Rayo Vallecano,H,True
2015-16,2016-03-11,Malaga,Sp Gijon,1,0,H,2015-16_SP1.csv,Málaga CF,Sporting Gijón,H,True
2015-16,2016-03-12,Ath Madrid,La Coruna,3,0,H,2015-16_SP1.csv,Club Atlético de Madrid,Deportivo La Coruña,H,True
2015-16,2016-03-12,Barcelona,Getafe,6,0,H,2015-16_SP1.csv,FC Barcelona,Getafe CF,H,True
2015-16,2016-03-12,Celta,Sociedad,1,0,H,2015-16_SP1.csv,RC Celta de Vigo,Real Sociedad,H,True
2015-16,2016-03-12,Vallecano,Eibar,1,1,D,2015-16_SP1.csv,Rayo Vallecano,SD Eibar,D,True
2015-16,2016-03-13,Ath Bilbao,Betis,3,1,H,2015-16_SP1.csv,Athletic Bilbao,Real Betis Balompié,H,True
2015-16,2016-03-13,Las Palmas,Real Madrid,1,2,A,2015-16_SP1.csv,UD Las Palmas,Real Madrid CF,A,True
2015-16,2016-03-13,Levante,Valencia,1,0,H,2015-16_SP1.csv,Levante UD,Valencia CF,H,True
2015-16,2016-03-13,Sevilla,Villarreal,4,2,H,2015-16_SP1.csv,Sevilla FC,Villarreal CF,H,True
2015-16,2016-03-14,Granada,Espanol,1,1,D,2015-16_SP1.csv,Granada CF,RCD Espanyol,D,True
2015-16,2016-03-18,Getafe,Eibar,1,1,D,2015-16_SP1.csv,Getafe CF,SD Eibar,D,True
2015-16,2016-03-19,Betis,Malaga,0,1,A,2015-16_SP1.csv,Real Betis Balompié,Málaga CF,A,True
2015-16,2016-03-19,Granada,Vallecano,2,2,D,2015-16_SP1.csv,Granada CF,Rayo Vallecano,D,True
2015-16,2016-03-19,La Coruna,Levante,2,1,H,2015-16_SP1.csv,Deportivo La Coruña,Levante UD,H,True
2015-16,2016-03-19,Sociedad,Las Palmas,0,1,A,2015-16_SP1.csv,Real Sociedad,UD Las Palmas,A,True
2015-16,2016-03-19,Sp Gijon,Ath Madrid,2,1,H,2015-16_SP1.csv,Sporting Gijón,Club Atlético de Madrid,H,True
2015-16,2016-03-20,Espanol,Ath Bilbao,2,1,H,2015-16_SP1.csv,RCD Espanyol,Athletic Bilbao,H,True
2015-16,2016-03-20,Real Madrid,Sevilla,4,0,H,2015-16_SP1.csv,Real Madrid CF,Sevilla FC,H,True
2015-16,2016-03-20,Valencia,Celta,0,2,A,2015-16_SP1.csv,Valencia CF,RC Celta de Vigo,A,True
2015-16,2016-03-20,Villarreal,Barcelona,2,2,D,2015-16_SP1.csv,Villarreal CF,FC Barcelona,D,True
2015-16,2016-04-01,Vallecano,Getafe,2,0,H,2015-16_SP1.csv,Rayo Vallecano,Getafe CF,H,True
2015-16,2016-04-02,Ath Madrid,Betis,5,1,H,2015-16_SP1.csv,Club Atlético de Madrid,Real Betis Balompié,H,True
2015-16,2016-04-02,Barcelona,Real Madrid,1,2,A,2015-16_SP1.csv,FC Barcelona,Real Madrid CF,A,True
2015-16,2016-04-02,Celta,La Coruna,1,1,D,2015-16_SP1.csv,RC Celta de Vigo,Deportivo La Coruña,D,True
2015-16,2016-04-02,Las Palmas,Valencia,2,1,H,2015-16_SP1.csv,UD Las Palmas,Valencia CF,H,True
2015-16,2016-04-03,Ath Bilbao,Granada,1,1,D,2015-16_SP1.csv,Athletic Bilbao,Granada CF,D,True
2015-16,2016-04-03,Eibar,Villarreal,1,2,A,2015-16_SP1.csv,SD Eibar,Villarreal CF,A,True
2015-16,2016-04-03,Malaga,Espanol,1,1,D,2015-16_SP1.csv,Málaga CF,RCD Espanyol,D,True
2015-16,2016-04-03,Sevilla,Sociedad,1,2,A,2015-16_SP1.csv,Sevilla FC,Real Sociedad,A,True
2015-16,2016-04-04,Levante,Sp Gijon,0,0,D,2015-16_SP1.csv,Levante UD,Sporting Gijón,D,True
2015-16,2016-04-08,Granada,Malaga,0,0,D,2015-16_SP1.csv,Granada CF,Málaga CF,D,True
2015-16,2016-04-09,Betis,Levante,1,0,H,2015-16_SP1.csv,Real Betis Balompié,Levante UD,H,True
2015-16,2016-04-09,Espanol,Ath Madrid,1,3,A,2015-16_SP1.csv,RCD Espanyol,Club Atlético de Madrid,A,True
2015-16,2016-04-09,Real Madrid,Eibar,4,0,H,2015-16_SP1.csv,Real Madrid CF,SD Eibar,H,True
2015-16,2016-04-09,Sociedad,Barcelona,1,0,H,2015-16_SP1.csv,Real Sociedad,FC Barcelona,H,True
2015-16,2016-04-10,Ath Bilbao,Vallecano,1,0,H,2015-16_SP1.csv,Athletic Bilbao,Rayo Vallecano,H,True
2015-16,2016-04-10,Sp Gijon,Celta,0,1,A,2015-16_SP1.csv,Sporting Gijón,RC Celta de Vigo,A,True
2015-16,2016-04-10,Valencia,Sevilla,2,1,H,2015-16_SP1.csv,Valencia CF,Sevilla FC,H,True
2015-16,2016-04-10,Villarreal,Getafe,2,0,H,2015-16_SP1.csv,Villarreal CF,Getafe CF,H,True
2015-16,2016-04-11,La Coruna,Las Palmas,1,3,A,2015-16_SP1.csv,Deportivo La Coruña,UD Las Palmas,A,True
2015-16,2016-04-15,Levante,Espanol,2,1,H,2015-16_SP1.csv,Levante UD,RCD Espanyol,H,True
2015-16,2016-04-16,Celta,Betis,1,1,D,2015-16_SP1.csv,RC Celta de Vigo,Real Betis Balompié,D,True
2015-16,2016-04-16,Eibar,Sociedad,2,1,H,2015-16_SP1.csv,SD Eibar,Real Sociedad,H,True
2015-16,2016-04-16,Getafe,Real Madrid,1,5,A,2015-16_SP1.csv,Getafe CF,Real Madrid CF,A,True
2015-16,2016-04-16,Las Palmas,Sp Gijon,1,1,D,2015-16_SP1.csv,UD Las Palmas,Sporting Gijón,D,True
2015-16,2016-04-17,Ath Madrid,Granada,3,0,H,2015-16_SP1.csv,Club Atlético de Madrid,Granada CF,H,True
2015-16,2016-04-17,Barcelona,Valencia,1,2,A,2015-16_SP1.csv,FC Barcelona,Valencia CF,A,True
2015-16,2016-04-17,Malaga,Ath Bilbao,0,1,A,2015-16_SP1.csv,Málaga CF,Athletic Bilbao,A,True
2015-16,2016-04-17,Sevilla,La Coruna,1,1,D,2015-16_SP1.csv,Sevilla FC,Deportivo La Coruña,D,True
2015-16,2016-04-17,Vallecano,Villarreal,2,1,H,2015-16_SP1.csv,Rayo Vallecano,Villarreal CF,H,True
2015-16,2016-04-19,Betis,Las Palmas,1,0,H,2015-16_SP1.csv,Real Betis Balompié,UD Las Palmas,H,True
2015-16,2016-04-19,Espanol,Celta,1,1,D,2015-16_SP1.csv,RCD Espanyol,RC Celta de Vigo,D,True
2015-16,2016-04-20,Ath Bilbao,Ath Madrid,0,1,A,2015-16_SP1.csv,Athletic Bilbao,Club Atlético de Madrid,A,True
2015-16,2016-04-20,La Coruna,Barcelona,0,8,A,2015-16_SP1.csv,Deportivo La Coruña,FC Barcelona,A,True
2015-16,2016-04-20,Malaga,Vallecano,1,1,D,2015-16_SP1.csv,Málaga CF,Rayo Vallecano,D,True
2015-16,2016-04-20,Real Madrid,Villarreal,3,0,H,2015-16_SP1.csv,Real Madrid CF,Villarreal CF,H,True
2015-16,2016-04-20,Sp Gijon,Sevilla,2,1,H,2015-16_SP1.csv,Sporting Gijón,Sevilla FC,H,True
2015-16,2016-04-20,Valencia,Eibar,4,0,H,2015-16_SP1.csv,Valencia CF,SD Eibar,H,True
2015-16,2016-04-21,Granada,Levante,5,1,H,2015-16_SP1.csv,Granada CF,Levante UD,H,True
2015-16,2016-04-21,Sociedad,Getafe,1,2,A,2015-16_SP1.csv,Real Sociedad,Getafe CF,A,True
2015-16,2016-04-22,Las Palmas,Espanol,4,0,H,2015-16_SP1.csv,UD Las Palmas,RCD Espanyol,H,True
2015-16,2016-04-23,Ath Madrid,Malaga,1,0,H,2015-16_SP1.csv,Club Atlético de Madrid,Málaga CF,H,True
2015-16,2016-04-23,Barcelona,Sp Gijon,6,0,H,2015-16_SP1.csv,FC Barcelona,Sporting Gijón,H,True
2015-16,2016-04-23,Eibar,La Coruna,1,1,D,2015-16_SP1.csv,SD Eibar,Deportivo La Coruña,D,True
2015-16,2016-04-23,Vallecano,Real Madrid,2,3,A,2015-16_SP1.csv,Rayo Vallecano,Real Madrid CF,A,True
2015-16,2016-04-24,Getafe,Valencia,2,2,D,2015-16_SP1.csv,Getafe CF,Valencia CF,D,True
2015-16,2016-04-24,Levante,Ath Bilbao,2,2,D,2015-16_SP1.csv,Levante UD,Athletic Bilbao,D,True
2015-16,2016-04-24,Sevilla,Betis,2,0,H,2015-16_SP1.csv,Sevilla FC,Real Betis Balompié,H,True
2015-16,2016-04-24,Villarreal,Sociedad,0,0,D,2015-16_SP1.csv,Villarreal CF,Real Sociedad,D,True
2015-16,2016-04-25,Celta,Granada,2,1,H,2015-16_SP1.csv,RC Celta de Vigo,Granada CF,H,True
2015-16,2016-04-29,Sp Gijon,Eibar,2,0,H,2015-16_SP1.csv,Sporting Gijón,SD Eibar,H,True
2015-16,2016-04-30,Ath Madrid,Vallecano,1,0,H,2015-16_SP1.csv,Club Atlético de Madrid,Rayo Vallecano,H,True
2015-16,2016-04-30,Betis,Barcelona,0,2,A,2015-16_SP1.csv,Real Betis Balompié,FC Barcelona,A,True
2015-16,2016-04-30,Granada,Las Palmas,3,2,H,2015-16_SP1.csv,Granada CF,UD Las Palmas,H,True
2015-16,2016-04-30,Sociedad,Real Madrid,0,1,A,2015-16_SP1.csv,Real Sociedad,Real Madrid CF,A,True
2015-16,2016-05-01,Ath Bilbao,Celta,2,1,H,2015-16_SP1.csv,Athletic Bilbao,RC Celta de Vigo,H,True
2015-16,2016-05-01,Espanol,Sevilla,1,0,H,2015-16_SP1.csv,RCD Espanyol,Sevilla FC,H,True
2015-16,2016-05-01,La Coruna,Getafe,0,2,A,2015-16_SP1.csv,Deportivo La Coruña,Getafe CF,A,True
2015-16,2016-05-01,Valencia,Villarreal,0,2,A,2015-16_SP1.csv,Valencia CF,Villarreal CF,A,True
2015-16,2016-05-02,Malaga,Levante,3,1,H,2015-16_SP1.csv,Málaga CF,Levante UD,H,True
2015-16,2016-05-08,Barcelona,Espanol,5,0,H,2015-16_SP1.csv,FC Barcelona,RCD Espanyol,H,True
2015-16,2016-05-08,Celta,Malaga,1,0,H,2015-16_SP1.csv,RC Celta de Vigo,Málaga CF,H,True
2015-16,2016-05-08,Eibar,Betis,1,1,D,2015-16_SP1.csv,SD Eibar,Real Betis Balompié,D,True
2015-16,2016-05-08,Getafe,Sp Gijon,1,1,D,2015-16_SP1.csv,Getafe CF,Sporting Gijón,D,True
2015-16,2016-05-08,Las Palmas,Ath Bilbao,0,0,D,2015-16_SP1.csv,UD Las Palmas,Athletic Bilbao,D,True
2015-16,2016-05-08,Levante,Ath Madrid,2,1,H,2015-16_SP1.csv,Levante UD,Club Atlético de Madrid,H,True
2015-16,2016-05-08,Real Madrid,Valencia,3,2,H,2015-16_SP1.csv,Real Madrid CF,Valencia CF,H,True
2015-16,2016-05-08,Sevilla,Granada,1,4,A,2015-16_SP1.csv,Sevilla FC,Granada CF,A,True
2015-16,2016-05-08,Sociedad,Vallecano,2,1,H,2015-16_SP1.csv,Real Sociedad,Rayo Vallecano,H,True
2015-16,2016-05-08,Villarreal,La Coruna,0,2,A,2015-16_SP1.csv,Villarreal CF,Deportivo La Coruña,A,True
2015-16,2016-05-13,Valencia,Sociedad,0,1,A,2015-16_SP1.csv,Valencia CF,Real Sociedad,A,True
2015-16,2016-05-14,Ath Bilbao,Sevilla,3,1,H,2015-16_SP1.csv,Athletic Bilbao,Sevilla FC,H,True
2015-16,2016-05-14,Ath Madrid,Celta,2,0,H,2015-16_SP1.csv,Club Atlético de Madrid,RC Celta de Vigo,H,True
2015-16,2016-05-14,Granada,Barcelona,0,3,A,2015-16_SP1.csv,Granada CF,FC Barcelona,A,True
2015-16,2016-05-14,La Coruna,Real Madrid,0,2,A,2015-16_SP1.csv,Deportivo La Coruña,Real Madrid CF,A,True
2015-16,2016-05-15,Betis,Getafe,2,1,H,2015-16_SP1.csv,Real Betis Balompié,Getafe CF,H,True
2015-16,2016-05-15,Espanol,Eibar,4,2,H,2015-16_SP1.csv,RCD Espanyol,SD Eibar,H,True
2015-16,2016-05-15,Malaga,Las Palmas,4,1,H,2015-16_SP1.csv,Málaga CF,UD Las Palmas,H,True
2015-16,2016-05-15,Sp Gijon,Villarreal,2,0,H,2015-16_SP1.csv,Sporting Gijón,Villarreal CF,H,True
2015-16,2016-05-15,Vallecano,Levante,3,1,H,2015-16_SP1.csv,Rayo Vallecano,Levante UD,H,True
2016-17,2016-08-19,La Coruna,Eibar,2,1,H,2016-17_SP1.csv,Deportivo La Coruña,SD Eibar,H,True
2016-17,2016-08-19,Malaga,Osasuna,1,1,D,2016-17_SP1.csv,Málaga CF,CA Osasuna,D,True
2016-17,2016-08-20,Barcelona,Betis,6,2,H,2016-17_SP1.csv,FC Barcelona,Real Betis Balompié,H,True
2016-17,2016-08-20,Granada,Villarreal,1,1,D,2016-17_SP1.csv,Granada CF,Villarreal CF,D,True
2016-17,2016-08-20,Sevilla,Espanol,6,4,H,2016-17_SP1.csv,Sevilla FC,RCD Espanyol,H,True
2016-17,2016-08-21,Ath Madrid,Alaves,1,1,D,2016-17_SP1.csv,Club Atlético de Madrid,Deportivo Alavés,D,True
2016-17,2016-08-21,Sociedad,Real Madrid,0,3,A,2016-17_SP1.csv,Real Sociedad,Real Madrid CF,A,True
2016-17,2016-08-21,Sp Gijon,Ath Bilbao,2,1,H,2016-17_SP1.csv,Sporting Gijón,Athletic Bilbao,H,True
2016-17,2016-08-22,Celta,Leganes,0,1,A,2016-17_SP1.csv,RC Celta de Vigo,CD Leganés,A,True
2016-17,2016-08-22,Valencia,Las Palmas,2,4,A,2016-17_SP1.csv,Valencia CF,UD Las Palmas,A,True
2016-17,2016-08-26,Betis,La Coruna,0,0,D,2016-17_SP1.csv,Real Betis Balompié,Deportivo La Coruña,D,True
2016-17,2016-08-26,Espanol,Malaga,2,2,D,2016-17_SP1.csv,RCD Espanyol,Málaga CF,D,True
2016-17,2016-08-27,Eibar,Valencia,1,0,H,2016-17_SP1.csv,SD Eibar,Valencia CF,H,True
2016-17,2016-08-27,Leganes,Ath Madrid,0,0,D,2016-17_SP1.csv,CD Leganés,Club Atlético de Madrid,D,True
2016-17,2016-08-27,Osasuna,Sociedad,0,2,A,2016-17_SP1.csv,CA Osasuna,Real Sociedad,A,True
2016-17,2016-08-27,Real Madrid,Celta,2,1,H,2016-17_SP1.csv,Real Madrid CF,RC Celta de Vigo,H,True
2016-17,2016-08-28,Alaves,Sp Gijon,0,0,D,2016-17_SP1.csv,Deportivo Alavés,Sporting Gijón,D,True
2016-17,2016-08-28,Ath Bilbao,Barcelona,0,1,A,2016-17_SP1.csv,Athletic Bilbao,FC Barcelona,A,True
2016-17,2016-08-28,Las Palmas,Granada,5,1,H,2016-17_SP1.csv,UD Las Palmas,Granada CF,H,True
2016-17,2016-08-28,Villarreal,Sevilla,0,0,D,2016-17_SP1.csv,Villarreal CF,Sevilla FC,D,True
2016-17,2016-09-09,Sociedad,Espanol,1,1,D,2016-17_SP1.csv,Real Sociedad,RCD Espanyol,D,True
2016-17,2016-09-10,Barcelona,Alaves,1,2,A,2016-17_SP1.csv,FC Barcelona,Deportivo Alavés,A,True
2016-17,2016-09-10,Celta,Ath Madrid,0,4,A,2016-17_SP1.csv,RC Celta de Vigo,Club Atlético de Madrid,A,True
2016-17,2016-09-10,Malaga,Villarreal,0,2,A,2016-17_SP1.csv,Málaga CF,Villarreal CF,A,True
2016-17,2016-09-10,Real Madrid,Osasuna,5,2,H,2016-17_SP1.csv,Real Madrid CF,CA Osasuna,H,True
2016-17,2016-09-10,Sevilla,Las Palmas,2,1,H,2016-17_SP1.csv,Sevilla FC,UD Las Palmas,H,True
2016-17,2016-09-11,Granada,Eibar,1,2,A,2016-17_SP1.csv,Granada CF,SD Eibar,A,True
2016-17,2016-09-11,La Coruna,Ath Bilbao,0,1,A,2016-17_SP1.csv,Deportivo La Coruña,Athletic Bilbao,A,True
2016-17,2016-09-11,Sp Gijon,Leganes,2,1,H,2016-17_SP1.csv,Sporting Gijón,CD Leganés,H,True
2016-17,2016-09-11,Valencia,Betis,2,3,A,2016-17_SP1.csv,Valencia CF,Real Betis Balompié,A,True
2016-17,2016-09-16,Betis,Granada,2,2,D,2016-17_SP1.csv,Real Betis Balompié,Granada CF,D,True
2016-17,2016-09-17,Ath Madrid,Sp Gijon,5,0,H,2016-17_SP1.csv,Club Atlético de Madrid,Sporting Gijón,H,True
2016-17,2016-09-17,Eibar,Sevilla,1,1,D,2016-17_SP1.csv,SD Eibar,Sevilla FC,D,True
2016-17,2016-09-17,Las Palmas,Malaga,1,0,H,2016-17_SP1.csv,UD Las Palmas,Málaga CF,H,True
2016-17,2016-09-17,Leganes,Barcelona,1,5,A,2016-17_SP1.csv,CD Leganés,FC Barcelona,A,True
2016-17,2016-09-18,Ath Bilbao,Valencia,2,1,H,2016-17_SP1.csv,Athletic Bilbao,Valencia CF,H,True
2016-17,2016-09-18,Espanol,Real Madrid,0,2,A,2016-17_SP1.csv,RCD Espanyol,Real Madrid CF,A,True
2016-17,2016-09-18,Osasuna,Celta,0,0,D,2016-17_SP1.csv,CA Osasuna,RC Celta de Vigo,D,True
2016-17,2016-09-18,Villarreal,Sociedad,2,1,H,2016-17_SP1.csv,Villarreal CF,Real Sociedad,H,True
2016-17,2016-09-19,Alaves,La Coruna,0,0,D,2016-17_SP1.csv,Deportivo Alavés,Deportivo La Coruña,D,True
2016-17,2016-09-20,Malaga,Eibar,2,1,H,2016-17_SP1.csv,Málaga CF,SD Eibar,H,True
2016-17,2016-09-20,Sevilla,Betis,1,0,H,2016-17_SP1.csv,Sevilla FC,Real Betis Balompié,H,True
2016-17,2016-09-21,Barcelona,Ath Madrid,1,1,D,2016-17_SP1.csv,FC Barcelona,Club Atlético de Madrid,D,True
2016-17,2016-09-21,Celta,Sp Gijon,2,1,H,2016-17_SP1.csv,RC Celta de Vigo,Sporting Gijón,H,True
2016-17,2016-09-21,Granada,Ath Bilbao,1,2,A,2016-17_SP1.csv,Granada CF,Athletic Bilbao,A,True
2016-17,2016-09-21,Real Madrid,Villarreal,1,1,D,2016-17_SP1.csv,Real Madrid CF,Villarreal CF,D,True
2016-17,2016-09-21,Sociedad,Las Palmas,4,1,H,2016-17_SP1.csv,Real Sociedad,UD Las Palmas,H,True
2016-17,2016-09-22,La Coruna,Leganes,1,2,A,2016-17_SP1.csv,Deportivo La Coruña,CD Leganés,A,True
2016-17,2016-09-22,Osasuna,Espanol,1,2,A,2016-17_SP1.csv,CA Osasuna,RCD Espanyol,A,True
2016-17,2016-09-22,Valencia,Alaves,2,1,H,2016-17_SP1.csv,Valencia CF,Deportivo Alavés,H,True
2016-17,2016-09-23,Betis,Malaga,1,0,H,2016-17_SP1.csv,Real Betis Balompié,Málaga CF,H,True
2016-17,2016-09-24,Ath Bilbao,Sevilla,3,1,H,2016-17_SP1.csv,Athletic Bilbao,Sevilla FC,H,True
2016-17,2016-09-24,Eibar,Sociedad,2,0,H,2016-17_SP1.csv,SD Eibar,Real Sociedad,H,True
2016-17,2016-09-24,Las Palmas,Real Madrid,2,2,D,2016-17_SP1.csv,UD Las Palmas,Real Madrid CF,D,True
2016-17,2016-09-24,Sp Gijon,Barcelona,0,5,A,2016-17_SP1.csv,Sporting Gijón,FC Barcelona,A,True
2016-17,2016-09-25,Ath Madrid,La Coruna,1,0,H,2016-17_SP1.csv,Club Atlético de Madrid,Deportivo La Coruña,H,True
2016-17,2016-09-25,Espanol,Celta,0,2,A,2016-17_SP1.csv,RCD Espanyol,RC Celta de Vigo,A,True
2016-17,2016-09-25,Leganes,Valencia,1,2,A,2016-17_SP1.csv,CD Leganés,Valencia CF,A,True
2016-17,2016-09-25,Villarreal,Osasuna,3,1,H,2016-17_SP1.csv,Villarreal CF,CA Osasuna,H,True
2016-17,2016-09-26,Alaves,Granada,3,1,H,2016-17_SP1.csv,Deportivo Alavés,Granada CF,H,True
2016-17,2016-09-30,Sociedad,Betis,1,0,H,2016-17_SP1.csv,Real Sociedad,Real Betis Balompié,H,True
2016-17,2016-10-01,Granada,Leganes,0,1,A,2016-17_SP1.csv,Granada CF,CD Leganés,A,True
2016-17,2016-10-01,La Coruna,Sp Gijon,2,1,H,2016-17_SP1.csv,Deportivo La Coruña,Sporting Gijón,H,True
2016-17,2016-10-01,Osasuna,Las Palmas,2,2,D,2016-17_SP1.csv,CA Osasuna,UD Las Palmas,D,True
2016-17,2016-10-01,Sevilla,Alaves,2,1,H,2016-17_SP1.csv,Sevilla FC,Deportivo Alavés,H,True
2016-17,2016-10-02,Celta,Barcelona,4,3,H,2016-17_SP1.csv,RC Celta de Vigo,FC Barcelona,H,True
2016-17,2016-10-02,Espanol,Villarreal,0,0,D,2016-17_SP1.csv,RCD Espanyol,Villarreal CF,D,True
2016-17,2016-10-02,Malaga,Ath Bilbao,2,1,H,2016-17_SP1.csv,Málaga CF,Athletic Bilbao,H,True
2016-17,2016-10-02,Real Madrid,Eibar,1,1,D,2016-17_SP1.csv,Real Madrid CF,SD Eibar,D,True
2016-17,2016-10-02,Valencia,Ath Madrid,0,2,A,2016-17_SP1.csv,Valencia CF,Club Atlético de Madrid,A,True
2016-17,2016-10-14,Las Palmas,Espanol,0,0,D,2016-17_SP1.csv,UD Las Palmas,RCD Espanyol,D,True
2016-17,2016-10-15,Ath Madrid,Granada,7,1,H,2016-17_SP1.csv,Club Atlético de Madrid,Granada CF,H,True
2016-17,2016-10-15,Barcelona,La Coruna,4,0,H,2016-17_SP1.csv,FC Barcelona,Deportivo La Coruña,H,True
2016-17,2016-10-15,Betis,Real Madrid,1,6,A,2016-17_SP1.csv,Real Betis Balompié,Real Madrid CF,A,True
2016-17,2016-10-15,Leganes,Sevilla,2,3,A,2016-17_SP1.csv,CD Leganés,Sevilla FC,A,True
2016-17,2016-10-16,Alaves,Malaga,1,1,D,2016-17_SP1.csv,Deportivo Alavés,Málaga CF,D,True
2016-17,2016-10-16,Ath Bilbao,Sociedad,3,2,H,2016-17_SP1.csv,Athletic Bilbao,Real Sociedad,H,True
2016-17,2016-10-16,Sp Gijon,Valencia,1,2,A,2016-17_SP1.csv,Sporting Gijón,Valencia CF,A,True
2016-17,2016-10-16,Villarreal,Celta,5,0,H,2016-17_SP1.csv,Villarreal CF,RC Celta de Vigo,H,True
2016-17,2016-10-17,Eibar,Osasuna,2,3,A,2016-17_SP1.csv,SD Eibar,CA Osasuna,A,True
2016-17,2016-10-21,Osasuna,Betis,1,2,A,2016-17_SP1.csv,CA Osasuna,Real Betis Balompié,A,True
2016-17,2016-10-22,Espanol,Eibar,3,3,D,2016-17_SP1.csv,RCD Espanyol,SD Eibar,D,True
2016-17,2016-10-22,Granada,Sp Gijon,0,0,D,2016-17_SP1.csv,Granada CF,Sporting Gijón,D,True
2016-17,2016-10-22,Sociedad,Alaves,3,0,H,2016-17_SP1.csv,Real Sociedad,Deportivo Alavés,H,True
2016-17,2016-10-22,Valencia,Barcelona,2,3,A,2016-17_SP1.csv,Valencia CF,FC Barcelona,A,True
2016-17,2016-10-23,Celta,La Coruna,4,1,H,2016-17_SP1.csv,RC Celta de Vigo,Deportivo La Coruña,H,True
2016-17,2016-10-23,Malaga,Leganes,4,0,H,2016-17_SP1.csv,Málaga CF,CD Leganés,H,True
2016-17,2016-10-23,Real Madrid,Ath Bilbao,2,1,H,2016-17_SP1.csv,Real Madrid CF,Athletic Bilbao,H,True
2016-17,2016-10-23,Sevilla,Ath Madrid,1,0,H,2016-17_SP1.csv,Sevilla FC,Club Atlético de Madrid,H,True
2016-17,2016-10-23,Villarreal,Las Palmas,2,1,H,2016-17_SP1.csv,Villarreal CF,UD Las Palmas,H,True
2016-17,2016-10-28,Leganes,Sociedad,0,2,A,2016-17_SP1.csv,CD Leganés,Real Sociedad,A,True
2016-17,2016-10-29,Alaves,Real Madrid,1,4,A,2016-17_SP1.csv,Deportivo Alavés,Real Madrid CF,A,True
2016-17,2016-10-29,Ath Madrid,Malaga,4,2,H,2016-17_SP1.csv,Club Atlético de Madrid,Málaga CF,H,True
2016-17,2016-10-29,Barcelona,Granada,1,0,H,2016-17_SP1.csv,FC Barcelona,Granada CF,H,True
